,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
353,2025-05-30T00:00:00.000Z,200.85,201.96,196.78,199.37,70819942,200.6203965881,201.729127682,196.5550492438,199.1420884629,70819942,0.0,1.0
354,2025-06-02T00:00:00.000Z,201.7,202.13,200.12,200.28,35423294,201.4694249033,201.8989333451,199.8912310939,200.0510481885,35423294,0.0,1.0
355,2025-06-03T00:00:00.000Z,203.27,203.77,200.955,201.35,46381567,203.0376301442,203.5370585649,200.7252765565,201.1198250088,46381567,0.0,1.0
356,2025-06-04T00:00:00.000Z,202.82,206.24,202.1,202.91,43603985,202.5881445656,206.0042349631,201.8689676398,202.6780416813,43603985,0.0,1.0
357,2025-06-05T00:00:00.000Z,200.63,204.75,200.15,203.5,55221235,200.400648083,204.5159382694,199.9211967992,203.2673672177,55221235,0.0,1.0
358,2025-06-06T00:00:00.000Z,203.92,205.7,202.05,203.0,46607693,203.6868870911,205.4648522687,201.8190247977,202.767938797,46607693,0.0,1.0
359,2025-06-09T00:00:00.000Z,201.45,206.0,200.02,204.39,72862557,201.2197106929,205.7645093211,199.7913454098,204.1563498065,72862557,0.0,1.0
360,2025-06-10T00:00:00.000Z,202.67,204.35,200.57,200.6,54672608,202.4383160394,204.1163955329,200.3407166725,200.3706823778,54672608,0.0,1.0
361,2025-06-11T00:00:00.000Z,198.78,204.5,198.41,203.5,60989857,198.5527629265,204.2662240591,198.1831858952,203.2673672177,60989857,0.0,1.0
362,2025-06-12T00:00:00.000Z,199.2,199.68,197.3601,199.08,43904635,198.9722827999,199.4517340837,197.1344860974,198.8524199789,43904635,0.0,1.0
363,2025-06-13T00:00:00.000Z,196.45,200.37,195.7,199.73,51447349,196.2254264861,200.1409453043,195.4762838551,199.5016769258,51447349,0.0,1.0
364,2025-06-16T00:00:00.000Z,198.42,198.685,196.5636,197.3,43020691,198.1931744636,198.4578715266,196.3388966233,197.0744548013,43020691,0.0,1.0
365,2025-06-17T00:00:00.000Z,195.64,198.39,195.21,197.2,38856152,195.4163524446,198.1632087584,194.9868440028,196.9745691171,38856152,0.0,1.0
366,2025-06-18T00:00:00.000Z,196.58,197.57,195.07,195.94,45394689,196.3552778755,197.3441461484,194.847004045,195.716009497,45394689,0.0,1.0
367,2025-06-20T00:00:00.000Z,201.0,201.7,196.855,198.235,96813542,200.7702251143,201.4694249033,196.6299635069,198.0083859479,96813542,0.0,1.0
368,2025-06-23T00:00:00.000Z,201.5,202.3,198.96,201.625,55814272,201.269653535,202.0687390081,198.7325571579,201.3945106402,55814272,0.0,1.0
369,2025-06-24T00:00:00.000Z,200.3,203.44,200.2,202.59,54064033,200.0710253254,203.2074358072,199.9711396412,202.3584074921,54064033,0.0,1.0
370,2025-06-25T00:00:00.000Z,201.56,203.67,200.6201,201.45,39525730,201.3295849455,203.4371728808,200.3907594003,201.2197106929,39525730,0.0,1.0
371,2025-06-26T00:00:00.000Z,201.0,202.64,199.46,201.43,50799121,200.7702251143,202.4083503342,199.2319855786,201.1997335561,50799121,0.0,1.0
372,2025-06-27T00:00:00.000Z,201.08,203.22,200.0,201.89,73188571,200.8501336616,202.9876873021,199.771368273,201.6592077031,73188571,0.0,1.0
373,2025-06-30T00:00:00.000Z,205.17,207.39,199.2607,202.01,91912816,204.9354581428,207.1529203306,199.0329134101,201.7790705241,91912816,0.0,1.0
374,2025-07-01T00:00:00.000Z,207.82,210.1865,206.1401,206.665,78788867,207.5824287724,209.9462234875,205.9044491646,206.4287491206,78788867,0.0,1.0
375,2025-07-02T00:00:00.000Z,212.44,213.34,208.14,208.91,67941811,212.1971473795,213.0961185368,207.9020629617,208.6711827295,67941811,0.0,1.0
376,2025-07-03T00:00:00.000Z,213.55,214.65,211.8101,212.145,34955836,213.3058784734,214.4046209989,211.5679674552,211.9024846113,34955836,0.0,1.0
377,2025-07-07T00:00:00.000Z,209.95,216.23,208.8,212.68,50228984,209.7099938445,215.9828148083,208.561308477,212.4368730215,50228984,0.0,1.0
378,2025-07-08T00:00:00.000Z,210.01,211.43,208.45,210.1,42848928,209.769925255,211.1883019698,208.2117085825,209.8598223707,42848928,0.0,1.0
379,2025-07-09T00:00:00.000Z,211.14,211.33,207.22,209.53,48749367,210.8986334858,211.0884162856,206.9831146676,209.2904739712,48749367,0.0,1.0
380,2025-07-10T00:00:00.000Z,212.41,213.48,210.03,210.505,44443635,212.1671816743,213.2359584945,209.7899023918,210.2643593915,44443635,0.0,1.0
381,2025-07-11T00:00:00.000Z,211.16,212.13,209.86,210.565,39765812,210.9186106226,211.8875017587,209.6200967288,210.324290802,39765812,0.0,1.0
382,2025-07-14T00:00:00.000Z,208.62,210.91,207.54,209.925,38840111,208.3815142455,210.6688964122,207.3027488568,209.6850224235,38840111,0.0,1.0
383,2025-07-15T00:00:00.000Z,209.11,211.89,208.92,209.22,42296339,208.8709540978,211.6477761168,208.6811712979,208.9808283503,42296339,0.0,1.0
384,2025-07-16T00:00:00.000Z,210.16,212.4,208.64,210.295,47490532,209.9197537812,212.1571931059,208.4014913823,210.0545994548,47490532,0.0,1.0
385,2025-07-17T00:00:00.000Z,210.02,211.8,209.59,210.57,48068141,209.7799138234,211.5578790011,209.3504053816,210.3292850862,48068141,0.0,1.0
386,2025-07-18T00:00:00.000Z,211.18,211.79,209.7045,210.87,48974591,210.9385877594,211.5478904326,209.46477449,210.6289421386,48974591,0.0,1.0
387,2025-07-21T00:00:00.000Z,212.48,215.78,211.63,212.1,51377434,212.2371016532,215.5333292297,211.388073338,211.8575360535,51377434,0.0,1.0
388,2025-07-22T00:00:00.000Z,214.4,214.95,212.2301,213.14,46404072,214.1549067886,214.7042780514,211.9874873285,212.8963471685,46404072,0.0,1.0
389,2025-07-23T00:00:00.000Z,214.15,215.15,212.41,215.0,46989301,213.9051925783,214.9040494196,212.1671816743,214.7542208934,46989301,0.0,1.0
390,2025-07-24T00:00:00.000Z,213.76,215.69,213.53,213.9,46022620,213.5156384101,215.443432114,213.2859013366,213.6554783679,46022620,0.0,1.0
391,2025-07-25T00:00:00.000Z,213.88,215.24,213.4,214.7,40268781,213.6355012311,214.9939465354,213.1560499472,214.454563841,40268781,0.0,1.0
392,2025-07-28T00:00:00.000Z,214.05,214.845,213.06,214.03,37858017,213.8053068941,214.599398083,212.8164386212,213.7853297573,37858017,0.0,1.0
393,2025-07-29T00:00:00.000Z,211.27,214.81,210.82,214.175,51411723,211.0284848751,214.5644380936,210.5789992965,213.9301639993,51411723,0.0,1.0
394,2025-07-30T00:00:00.000Z,209.05,212.39,207.72,211.895,45512514,208.8110226873,212.1472045375,207.4825430883,211.652770401,45512514,0.0,1.0
395,2025-07-31T00:00:00.000Z,207.57,209.84,207.16,208.49,80698431,207.3327145621,209.600119592,206.9231832571,208.2516628561,80698431,0.0,1.0
396,2025-08-01T00:00:00.000Z,202.38,213.58,201.5,210.865,104434473,202.1486475554,213.3358441787,201.269653535,210.6239478544,104434473,0.0,1.0
397,2025-08-04T00:00:00.000Z,203.35,207.88,201.675,204.505,75109298,203.1175386915,207.6423601829,201.4444534822,204.2712183433,75109298,0.0,1.0
398,2025-08-05T00:00:00.000Z,202.92,205.34,202.16,203.4,44155079,202.6880302497,205.1052638058,201.9288990503,203.1674815336,44155079,0.0,1.0
399,2025-08-06T00:00:00.000Z,213.25,215.38,205.59,205.63,108483103,213.006221421,215.1337864931,205.3549780162,205.3949322898,108483103,0.0,1.0
400,2025-08-07T00:00:00.000Z,220.03,220.85,216.58,218.875,90224834,219.7784708055,220.5975334154,216.3324147028,218.6247911537,90224834,0.0,1.0
401,2025-08-08T00:00:00.000Z,229.35,231.0,219.25,220.83,113853967,229.087816567,230.7359303553,218.9993624692,220.5775562786,113853967,0.0,1.0
402,2025-08-11T00:00:00.000Z,227.18,229.56,224.76,227.92,61806132,227.18,229.56,224.76,227.92,61806132,0.26,1.0
403,2025-08-12T00:00:00.000Z,229.65,230.8,227.07,228.005,55672301,229.65,230.8,227.07,228.005,55672301,0.0,1.0
404,2025-08-13T00:00:00.000Z,233.33,235.0,230.43,231.07,69878546,233.33,235.0,230.43,231.07,69878546,0.0,1.0
405,2025-08-14T00:00:00.000Z,232.78,235.12,230.85,234.055,51916275,232.78,235.12,230.85,234.055,51916275,0.0,1.0
406,2025-08-15T00:00:00.000Z,231.59,234.28,229.335,234.0,56038657,231.59,234.28,229.335,234.0,56038657,0.0,1.0
407,2025-08-18T00:00:00.000Z,230.89,233.12,230.11,231.7,37476188,230.89,233.12,230.11,231.7,37476188,0.0,1.0
408,2025-08-19T00:00:00.000Z,230.56,232.87,229.35,231.275,39402564,230.56,232.87,229.35,231.275,39402564,0.0,1.0
409,2025-08-20T00:00:00.000Z,226.01,230.47,225.77,229.98,42263865,226.01,230.47,225.77,229.98,42263865,0.0,1.0
410,2025-08-21T00:00:00.000Z,224.9,226.52,223.7804,226.27,30621249,224.9,226.52,223.7804,226.27,30621249,0.0,1.0
411,2025-08-22T00:00:00.000Z,227.76,229.09,225.41,226.17,42477811,227.76,229.09,225.41,226.17,42477811,0.0,1.0
412,2025-08-25T00:00:00.000Z,227.16,229.3,226.23,226.48,30983133,227.16,229.3,226.23,226.48,30983133,0.0,1.0
413,2025-08-26T00:00:00.000Z,229.31,229.49,224.69,226.87,54575107,229.31,229.49,224.69,226.87,54575107,0.0,1.0
414,2025-08-27T00:00:00.000Z,230.49,230.9,228.26,228.61,31259513,230.49,230.9,228.26,228.61,31259513,0.0,1.0
415,2025-08-28T00:00:00.000Z,232.56,233.41,229.335,230.82,38074700,232.56,233.41,229.335,230.82,38074700,0.0,1.0
416,2025-08-29T00:00:00.000Z,232.14,233.38,231.37,232.51,39418437,232.14,233.38,231.37,232.51,39418437,0.0,1.0
417,2025-09-02T00:00:00.000Z,229.72,230.85,226.97,229.25,44075638,229.72,230.85,226.97,229.25,44075638,0.0,1.0
418,2025-09-03T00:00:00.000Z,238.47,238.85,234.36,237.21,66061716,238.47,238.85,234.36,237.21,66061716,0.0,1.0
419,2025-09-04T00:00:00.000Z,239.78,239.8999,236.74,238.45,47549429,239.78,239.8999,236.74,238.45,47549429,0.0,1.0
420,2025-09-05T00:00:00.000Z,239.69,241.32,238.4901,239.995,54870397,239.69,241.32,238.4901,239.995,54870397,0.0,1.0
421,2025-09-08T00:00:00.000Z,237.88,240.15,236.34,239.3,48999495,237.88,240.15,236.34,239.3,48999495,0.0,1.0
422,2025-09-09T00:00:00.000Z,234.35,238.7805,233.36,237.0,66313918,234.35,238.7805,233.36,237.0,66313918,0.0,1.0
423,2025-09-10T00:00:00.000Z,226.79,232.42,225.95,232.185,83440810,226.79,232.42,225.95,232.185,83440810,0.0,1.0
